timestamp,node_id,short_name,long_name,node_latitude,node_longitude,node_altitude,rssi,snr,hw_model,our_latitude,our_longitude,our_altitude
2025-10-24T13:31:29.612377,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3896,-71.203,51.0
2025-10-24T13:31:29.612478,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3896,-71.203,51.0
2025-10-24T13:31:29.612564,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3896,-71.203,51.0
2025-10-24T13:31:43.014469,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,69,,-9,T_DECK,42.3895,-71.2028,73.0
2025-10-24T13:31:43.014594,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2028,73.0
2025-10-24T13:31:43.014653,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2028,73.0
2025-10-24T13:31:43.014735,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2028,73.0
2025-10-24T13:31:43.014813,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2028,73.0
2025-10-24T13:31:43.014887,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2028,73.0
2025-10-24T13:31:56.226151,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,69,,-9,T_DECK,42.3895,-71.2028,73.0
2025-10-24T13:31:56.226266,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2028,73.0
2025-10-24T13:31:56.226317,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2028,73.0
2025-10-24T13:31:56.226376,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2028,73.0
2025-10-24T13:31:56.226420,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2028,73.0
2025-10-24T13:31:56.226459,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2028,73.0
2025-10-24T13:32:09.448111,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,69,,-9,T_DECK,42.3895,-71.2028,73.0
2025-10-24T13:32:09.448241,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2028,73.0
2025-10-24T13:32:09.448299,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2028,73.0
2025-10-24T13:32:09.448350,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2028,73.0
2025-10-24T13:32:09.448397,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2028,73.0
2025-10-24T13:32:09.448442,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2028,73.0
2025-10-24T13:32:22.594306,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,69,,-9,T_DECK,42.3895,-71.2028,73.0
2025-10-24T13:32:22.594439,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2028,73.0
2025-10-24T13:32:22.594530,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2028,73.0
2025-10-24T13:32:22.594605,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2028,73.0
2025-10-24T13:32:22.594677,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2028,73.0
2025-10-24T13:32:22.594766,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2028,73.0
2025-10-24T13:32:35.834295,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,69,,-9,T_DECK,42.3894,-71.2027,82.0
2025-10-24T13:32:35.834418,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3894,-71.2027,82.0
2025-10-24T13:32:35.834476,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3894,-71.2027,82.0
2025-10-24T13:32:35.834550,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3894,-71.2027,82.0
2025-10-24T13:32:35.834635,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3894,-71.2027,82.0
2025-10-24T13:32:35.834705,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3894,-71.2027,82.0
2025-10-24T13:32:49.415579,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,69,,-9,T_DECK,42.3894,-71.2027,82.0
2025-10-24T13:32:49.415707,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3894,-71.2027,82.0
2025-10-24T13:32:49.415803,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3894,-71.2027,82.0
2025-10-24T13:32:49.415873,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3894,-71.2027,82.0
2025-10-24T13:32:49.415942,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3894,-71.2027,82.0
2025-10-24T13:32:49.416015,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3894,-71.2027,82.0
2025-10-24T13:33:02.704528,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,69,,-9,T_DECK,42.3895,-71.2026,82.0
2025-10-24T13:33:02.704651,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2026,82.0
2025-10-24T13:33:02.704722,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2026,82.0
2025-10-24T13:33:02.704800,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2026,82.0
2025-10-24T13:33:02.704877,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2026,82.0
2025-10-24T13:33:02.704954,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2026,82.0
2025-10-24T13:33:15.927306,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,69,,-9,T_DECK,42.3895,-71.2026,82.0
2025-10-24T13:33:15.927443,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2026,82.0
2025-10-24T13:33:15.927535,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2026,82.0
2025-10-24T13:33:15.927620,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2026,82.0
2025-10-24T13:33:15.927700,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2026,82.0
2025-10-24T13:33:15.927818,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2026,82.0
2025-10-24T13:33:29.224781,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,69,,-9,T_DECK,42.3892,-71.2019,55.0
2025-10-24T13:33:29.224906,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3892,-71.2019,55.0
2025-10-24T13:33:29.224984,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3892,-71.2019,55.0
2025-10-24T13:33:29.225067,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3892,-71.2019,55.0
2025-10-24T13:33:29.225141,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3892,-71.2019,55.0
2025-10-24T13:33:29.225210,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3892,-71.2019,55.0
2025-10-24T13:33:42.493508,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,69,,-9,T_DECK,42.3892,-71.2019,55.0
2025-10-24T13:33:42.493640,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3892,-71.2019,55.0
2025-10-24T13:33:42.494154,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3892,-71.2019,55.0
2025-10-24T13:33:42.494271,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3892,-71.2019,55.0
2025-10-24T13:33:42.494363,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3892,-71.2019,55.0
2025-10-24T13:33:42.494446,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3892,-71.2019,55.0
2025-10-24T13:33:55.781463,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,69,,-9,T_DECK,42.3892,-71.2019,55.0
2025-10-24T13:33:55.781603,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3892,-71.2019,55.0
2025-10-24T13:33:55.781679,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3892,-71.2019,55.0
2025-10-24T13:33:55.781775,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3892,-71.2019,55.0
2025-10-24T13:33:55.781853,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3892,-71.2019,55.0
2025-10-24T13:33:55.781925,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3892,-71.2019,55.0
2025-10-24T13:34:09.005923,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,69,,-9,T_DECK,42.3895,-71.2027,55.0
2025-10-24T13:34:09.006059,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2027,55.0
2025-10-24T13:34:09.006145,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2027,55.0
2025-10-24T13:34:09.006221,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2027,55.0
2025-10-24T13:34:09.006297,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2027,55.0
2025-10-24T13:34:09.006369,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2027,55.0
2025-10-24T13:34:48.993185,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,69,,-9,T_DECK,42.3894,-71.2027,104.0
2025-10-24T13:34:48.993351,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3894,-71.2027,104.0
2025-10-24T13:34:48.993440,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3894,-71.2027,104.0
2025-10-24T13:34:48.993516,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3894,-71.2027,104.0
2025-10-24T13:34:48.993591,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3894,-71.2027,104.0
2025-10-24T13:34:48.993657,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3894,-71.2027,104.0
2025-10-24T13:35:02.422910,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,69,,-9,T_DECK,42.3894,-71.2026,87.0
2025-10-24T13:35:02.423030,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3894,-71.2026,87.0
2025-10-24T13:35:02.423084,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3894,-71.2026,87.0
2025-10-24T13:35:02.423149,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3894,-71.2026,87.0
2025-10-24T13:35:02.423215,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3894,-71.2026,87.0
2025-10-24T13:35:02.423284,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3894,-71.2026,87.0
2025-10-24T13:38:03.395993,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,69,,-9,T_DECK,42.3895,-71.2028,76.0
2025-10-24T13:38:03.396949,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2028,76.0
2025-10-24T13:38:03.397415,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2028,76.0
2025-10-24T13:38:03.397701,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2028,76.0
2025-10-24T13:38:03.397954,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2028,76.0
2025-10-24T13:38:03.398132,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2028,76.0
2025-10-24T13:38:16.754030,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,69,,-9,T_DECK,42.3895,-71.2029,33.0
2025-10-24T13:38:16.754250,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2029,33.0
2025-10-24T13:38:16.754358,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2029,33.0
2025-10-24T13:38:16.754448,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2029,33.0
2025-10-24T13:38:16.754526,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2029,33.0
2025-10-24T13:38:16.754585,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2029,33.0
2025-10-24T13:38:30.049734,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,69,,-9,T_DECK,42.3895,-71.2029,33.0
2025-10-24T13:38:30.049877,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2029,33.0
2025-10-24T13:38:30.049930,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2029,33.0
2025-10-24T13:38:30.049999,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2029,33.0
2025-10-24T13:38:30.050065,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2029,33.0
2025-10-24T13:38:30.050125,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2029,33.0
2025-10-24T13:38:43.650257,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,69,,-9,T_DECK,42.3895,-71.2029,33.0
2025-10-24T13:38:43.650565,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2029,33.0
2025-10-24T13:38:43.650774,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2029,33.0
2025-10-24T13:38:43.650950,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2029,33.0
2025-10-24T13:38:43.651140,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2029,33.0
2025-10-24T13:38:43.651321,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2029,33.0
2025-10-24T13:38:56.807802,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,69,,-9,T_DECK,42.3895,-71.2028,33.0
2025-10-24T13:38:56.807935,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2028,33.0
2025-10-24T13:38:56.808020,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2028,33.0
2025-10-24T13:38:56.808095,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2028,33.0
2025-10-24T13:38:56.808169,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2028,33.0
2025-10-24T13:38:56.808244,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2028,33.0
2025-10-24T13:39:10.031142,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,69,,-9,T_DECK,42.3895,-71.2028,33.0
2025-10-24T13:39:10.031316,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2028,33.0
2025-10-24T13:39:10.031417,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2028,33.0
2025-10-24T13:39:10.031503,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2028,33.0
2025-10-24T13:39:10.031583,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2028,33.0
2025-10-24T13:39:10.031663,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2028,33.0
2025-10-24T13:39:23.141562,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,69,,-9,T_DECK,42.3894,-71.2028,92.0
2025-10-24T13:39:23.141690,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3894,-71.2028,92.0
2025-10-24T13:39:23.141763,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3894,-71.2028,92.0
2025-10-24T13:39:23.141855,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3894,-71.2028,92.0
2025-10-24T13:39:23.141934,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3894,-71.2028,92.0
2025-10-24T13:39:23.142029,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3894,-71.2028,92.0
2025-10-24T13:39:36.423941,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,69,,-9,T_DECK,42.3894,-71.2028,92.0
2025-10-24T13:39:36.424065,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3894,-71.2028,92.0
2025-10-24T13:39:36.424119,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3894,-71.2028,92.0
2025-10-24T13:39:36.424181,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3894,-71.2028,92.0
2025-10-24T13:39:36.424253,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3894,-71.2028,92.0
2025-10-24T13:39:36.424325,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3894,-71.2028,92.0
2025-10-24T13:39:49.681446,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,69,,-9,T_DECK,42.3894,-71.2028,92.0
2025-10-24T13:39:49.681575,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3894,-71.2028,92.0
2025-10-24T13:39:49.682063,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3894,-71.2028,92.0
2025-10-24T13:39:49.682170,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3894,-71.2028,92.0
2025-10-24T13:39:49.682250,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3894,-71.2028,92.0
2025-10-24T13:39:49.682324,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3894,-71.2028,92.0
2025-10-24T13:40:03.132362,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,69,,-9,T_DECK,42.3895,-71.2028,54.0
2025-10-24T13:40:03.132496,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2028,54.0
2025-10-24T13:40:03.132555,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2028,54.0
2025-10-24T13:40:03.132607,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2028,54.0
2025-10-24T13:40:03.132667,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2028,54.0
2025-10-24T13:40:03.132736,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2028,54.0
2025-10-24T13:40:16.455117,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,69,,-9,T_DECK,42.3895,-71.2028,54.0
2025-10-24T13:40:16.455231,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2028,54.0
2025-10-24T13:40:16.455285,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2028,54.0
2025-10-24T13:40:16.455355,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2028,54.0
2025-10-24T13:40:16.455423,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2028,54.0
2025-10-24T13:40:16.455485,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2028,54.0
2025-10-24T13:40:29.594600,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,69,,-9,T_DECK,42.3895,-71.2028,54.0
2025-10-24T13:40:29.594738,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2028,54.0
2025-10-24T13:40:29.594799,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2028,54.0
2025-10-24T13:40:29.594875,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2028,54.0
2025-10-24T13:40:29.594961,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2028,54.0
2025-10-24T13:40:29.595033,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2028,54.0
2025-10-24T13:40:42.841353,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,69,,-9,T_DECK,42.3895,-71.2028,60.0
2025-10-24T13:40:42.841484,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2028,60.0
2025-10-24T13:40:42.841547,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2028,60.0
2025-10-24T13:40:42.841633,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2028,60.0
2025-10-24T13:40:42.841722,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2028,60.0
2025-10-24T13:40:42.841821,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2028,60.0
