timestamp,node_id,short_name,long_name,node_latitude,node_longitude,node_altitude,rssi,snr,hw_model,our_latitude,our_longitude,our_altitude
2025-10-24T14:16:26.264063,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3897,-71.2025,49.0
2025-10-24T14:16:26.264114,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3897,-71.2025,49.0
2025-10-24T14:16:26.264160,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3897,-71.2025,49.0
2025-10-24T14:16:26.264203,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3897,-71.2025,49.0
2025-10-24T14:16:26.264244,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3897,-71.2025,49.0
2025-10-24T14:16:39.368385,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,23,,-4,T_DECK,42.3895,-71.2026,47.0
2025-10-24T14:16:39.368498,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2026,47.0
2025-10-24T14:16:39.368562,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2026,47.0
2025-10-24T14:16:39.368609,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2026,47.0
2025-10-24T14:16:39.368652,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2026,47.0
2025-10-24T14:16:39.368691,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2026,47.0
2025-10-24T14:16:52.200271,!fe9f68d1,68d1,Meshtastic 68d1,42.3363,-71.0672,146,,-19,UNSET,42.3895,-71.2026,47.0
2025-10-24T14:16:52.200387,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,23,,-4,T_DECK,42.3895,-71.2026,47.0
2025-10-24T14:16:52.200442,!a2e990b0,90b0,Meshtastic 90b0,,,,,-19,UNSET,42.3895,-71.2026,47.0
2025-10-24T14:16:52.200487,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2026,47.0
2025-10-24T14:16:52.200532,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-13,HELTEC_V3,42.3895,-71.2026,47.0
2025-10-24T14:16:52.200574,!a2eb5300,JETw,juliatuttle work,,,,,-18,STATION_G2,42.3895,-71.2026,47.0
2025-10-24T14:16:52.200614,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2026,47.0
